# laser: Santec TSL-550 (HW-triggered continuous sweep)
# sweep: 1500.0000 -> 1555.0000 nm, speed 50.00 nm/s, power 10.000 mW
wavelength_nm,coredaq_ch1_W,coredaq_ch2_W,coredaq_ch3_W,coredaq_ch4_W
1500.2490,5.557000000e-07,8.509000000e-07,7.769000000e-07,5.824000000e-07
1500.2500,5.506000000e-07,8.538000000e-07,7.734000000e-07,5.785000000e-07
1500.2510,5.460000000e-07,8.568000000e-07,7.686000000e-07,5.749000000e-07
1500.2520,5.408000000e-07,8.607000000e-07,7.636000000e-07,5.700000000e-07
1500.2530,5.356000000e-07,8.642000000e-07,7.595000000e-07,5.646000000e-07
1500.2540,5.312000000e-07,8.674000000e-07,7.552000000e-07,5.587000000e-07
1500.2550,5.263000000e-07,8.704000000e-07,7.501000000e-07,5.520000000e-07
1500.2560,5.219000000e-07,8.737000000e-07,7.456000000e-07,5.470000000e-07
1500.2570,5.177000000e-07,8.761000000e-07,7.413000000e-07,5.423000000e-07
1500.2580,5.139000000e-07,8.783000000e-07,7.368000000e-07,5.375000000e-07
1500.2590,5.105000000e-07,8.801000000e-07,7.329000000e-07,5.327000000e-07
1500.2600,5.075000000e-07,8.816000000e-07,7.295000000e-07,5.286000000e-07
1500.2610,5.044000000e-07,8.828000000e-07,7.269000000e-07,5.251000000e-07
1500.2620,5.015000000e-07,8.830000000e-07,7.238000000e-07,5.219000000e-07
1500.2630,4.986000000e-07,8.830000000e-07,7.217000000e-07,5.192000000e-07
1500.2640,4.966000000e-07,8.824000000e-07,7.203000000e-07,5.177000000e-07
1500.2650,4.940000000e-07,8.801000000e-07,7.192000000e-07,5.165000000e-07
1500.2660,4.919000000e-07,8.783000000e-07,7.186000000e-07,5.165000000e-07
1500.2670,4.893000000e-07,8.746000000e-07,7.181000000e-07,5.165000000e-07
1500.2680,4.870000000e-07,8.697000000e-07,7.180000000e-07,5.163000000e-07
1500.2690,4.852000000e-07,8.642000000e-07,7.187000000e-07,5.171000000e-07
1500.2700,4.841000000e-07,8.585000000e-07,7.198000000e-07,5.195000000e-07
1500.2710,4.832000000e-07,8.528000000e-07,7.217000000e-07,5.229000000e-07
1500.2720,4.813000000e-07,8.457000000e-07,7.234000000e-07,5.263000000e-07
1500.2730,4.800000000e-07,8.385000000e-07,7.254000000e-07,5.304000000e-07
1500.2740,4.789000000e-07,8.306000000e-07,7.278000000e-07,5.339000000e-07
1500.2750,4.780000000e-07,8.216000000e-07,7.305000000e-07,5.375000000e-07
1500.2760,4.771000000e-07,8.120000000e-07,7.331000000e-07,5.421000000e-07
1500.2770,4.768000000e-07,8.028000000e-07,7.354000000e-07,5.470000000e-07
1500.2780,4.765000000e-07,7.934000000e-07,7.374000000e-07,5.523000000e-07
1500.2790,4.765000000e-07,7.850000000e-07,7.403000000e-07,5.581000000e-07
1500.2800,4.766000000e-07,7.760000000e-07,7.419000000e-07,5.633000000e-07
1500.2810,4.769000000e-07,7.664000000e-07,7.437000000e-07,5.689000000e-07
1500.2820,4.775000000e-07,7.567000000e-07,7.453000000e-07,5.742000000e-07
1500.2830,4.783000000e-07,7.475000000e-07,7.465000000e-07,5.783000000e-07
1500.2840,4.786000000e-07,7.400000000e-07,7.476000000e-07,5.816000000e-07
1500.2850,4.789000000e-07,7.319000000e-07,7.482000000e-07,5.846000000e-07
1500.2860,4.797000000e-07,7.255000000e-07,7.481000000e-07,5.871000000e-07
1500.2870,4.804000000e-07,7.195000000e-07,7.481000000e-07,5.886000000e-07
1500.2880,4.807000000e-07,7.138000000e-07,7.456000000e-07,5.883000000e-07
1500.2890,4.823000000e-07,7.088000000e-07,7.428000000e-07,5.871000000e-07
1500.2900,4.836000000e-07,7.061000000e-07,7.402000000e-07,5.852000000e-07
1500.2910,4.850000000e-07,7.034000000e-07,7.380000000e-07,5.830000000e-07
1500.2920,4.861000000e-07,7.012000000e-07,7.351000000e-07,5.800000000e-07
1500.2930,4.862000000e-07,6.991000000e-07,7.322000000e-07,5.754000000e-07
1500.2940,4.872000000e-07,6.980000000e-07,7.281000000e-07,5.692000000e-07
1500.2950,4.873000000e-07,6.975000000e-07,7.231000000e-07,5.619000000e-07
1500.2960,4.873000000e-07,6.972000000e-07,7.175000000e-07,5.540000000e-07
1500.2970,4.870000000e-07,6.980000000e-07,7.115000000e-07,5.460000000e-07
1500.2980,4.867000000e-07,7.004000000e-07,7.048000000e-07,5.374000000e-07
1500.2990,4.864000000e-07,7.039000000e-07,6.982000000e-07,5.268000000e-07
1500.3000,4.868000000e-07,7.079000000e-07,6.925000000e-07,5.165000000e-07
1500.3010,4.867000000e-07,7.130000000e-07,6.860000000e-07,5.062000000e-07
1500.3020,4.859000000e-07,7.180000000e-07,6.806000000e-07,4.964000000e-07
1500.3030,4.858000000e-07,7.234000000e-07,6.747000000e-07,4.861000000e-07
1500.3040,4.853000000e-07,7.289000000e-07,6.692000000e-07,4.766000000e-07
1500.3050,4.839000000e-07,7.344000000e-07,6.630000000e-07,4.667000000e-07
1500.3060,4.829000000e-07,7.403000000e-07,6.579000000e-07,4.573000000e-07
1500.3070,4.803000000e-07,7.473000000e-07,6.534000000e-07,4.487000000e-07
1500.3080,4.777000000e-07,7.540000000e-07,6.488000000e-07,4.411000000e-07
1500.3090,4.751000000e-07,7.599000000e-07,6.445000000e-07,4.339000000e-07
1500.3100,4.729000000e-07,7.653000000e-07,6.419000000e-07,4.281000000e-07
1500.3110,4.708000000e-07,7.701000000e-07,6.399000000e-07,4.232000000e-07
1500.3120,4.683000000e-07,7.745000000e-07,6.380000000e-07,4.196000000e-07
1500.3130,4.664000000e-07,7.793000000e-07,6.365000000e-07,4.170000000e-07
1500.3140,4.642000000e-07,7.844000000e-07,6.359000000e-07,4.149000000e-07
1500.3150,4.615000000e-07,7.882000000e-07,6.357000000e-07,4.137000000e-07
1500.3160,4.589000000e-07,7.921000000e-07,6.355000000e-07,4.140000000e-07
1500.3170,4.561000000e-07,7.949000000e-07,6.360000000e-07,4.155000000e-07
1500.3180,4.540000000e-07,7.981000000e-07,6.372000000e-07,4.186000000e-07
1500.3190,4.520000000e-07,8.003000000e-07,6.389000000e-07,4.220000000e-07
1500.3200,4.503000000e-07,8.010000000e-07,6.403000000e-07,4.259000000e-07
1500.3210,4.491000000e-07,8.015000000e-07,6.423000000e-07,4.308000000e-07
1500.3220,4.477000000e-07,8.011000000e-07,6.448000000e-07,4.359000000e-07
1500.3230,4.465000000e-07,8.005000000e-07,6.480000000e-07,4.420000000e-07
1500.3240,4.453000000e-07,7.986000000e-07,6.514000000e-07,4.493000000e-07
1500.3250,4.442000000e-07,7.961000000e-07,6.539000000e-07,4.561000000e-07
1500.3260,4.434000000e-07,7.941000000e-07,6.561000000e-07,4.640000000e-07
