# laser: Santec TSL-550 (HW-triggered continuous sweep)
# sweep: 1500.0000 -> 1550.0000 nm, speed 50.00 nm/s, power 1.000 mW
wavelength_nm,coredaq_ch1_W,coredaq_ch2_W,coredaq_ch3_W,coredaq_ch4_W
1500.0240,2.355000000e-07,2.367000000e-07,2.225000000e-07,2.313000000e-07
1500.0250,2.352000000e-07,2.379000000e-07,2.229000000e-07,2.310000000e-07
1500.0260,2.347000000e-07,2.391000000e-07,2.230000000e-07,2.302000000e-07
1500.0270,2.344000000e-07,2.397000000e-07,2.230000000e-07,2.301000000e-07
1500.0280,2.341000000e-07,2.406000000e-07,2.235000000e-07,2.298000000e-07
1500.0290,2.336000000e-07,2.412000000e-07,2.238000000e-07,2.293000000e-07
1500.0300,2.330000000e-07,2.419000000e-07,2.242000000e-07,2.287000000e-07
1500.0310,2.324000000e-07,2.427000000e-07,2.242000000e-07,2.286000000e-07
1500.0320,2.318000000e-07,2.439000000e-07,2.246000000e-07,2.286000000e-07
1500.0330,2.310000000e-07,2.442000000e-07,2.246000000e-07,2.281000000e-07
1500.0340,2.307000000e-07,2.446000000e-07,2.242000000e-07,2.277000000e-07
1500.0350,2.306000000e-07,2.454000000e-07,2.249000000e-07,2.277000000e-07
1500.0360,2.303000000e-07,2.456000000e-07,2.247000000e-07,2.275000000e-07
1500.0370,2.292000000e-07,2.454000000e-07,2.247000000e-07,2.271000000e-07
1500.0380,2.292000000e-07,2.454000000e-07,2.250000000e-07,2.268000000e-07
1500.0390,2.283000000e-07,2.454000000e-07,2.253000000e-07,2.268000000e-07
1500.0400,2.278000000e-07,2.453000000e-07,2.253000000e-07,2.268000000e-07
1500.0410,2.272000000e-07,2.449000000e-07,2.255000000e-07,2.271000000e-07
1500.0420,2.263000000e-07,2.448000000e-07,2.256000000e-07,2.267000000e-07
1500.0430,2.260000000e-07,2.444000000e-07,2.259000000e-07,2.270000000e-07
1500.0440,2.260000000e-07,2.444000000e-07,2.261000000e-07,2.265000000e-07
1500.0450,2.254000000e-07,2.437000000e-07,2.264000000e-07,2.259000000e-07
1500.0460,2.252000000e-07,2.431000000e-07,2.267000000e-07,2.252000000e-07
1500.0470,2.251000000e-07,2.427000000e-07,2.270000000e-07,2.249000000e-07
1500.0480,2.248000000e-07,2.422000000e-07,2.275000000e-07,2.250000000e-07
1500.0490,2.245000000e-07,2.414000000e-07,2.275000000e-07,2.244000000e-07
1500.0500,2.240000000e-07,2.406000000e-07,2.281000000e-07,2.243000000e-07
1500.0510,2.237000000e-07,2.399000000e-07,2.280000000e-07,2.234000000e-07
1500.0520,2.240000000e-07,2.392000000e-07,2.286000000e-07,2.232000000e-07
1500.0530,2.239000000e-07,2.387000000e-07,2.290000000e-07,2.225000000e-07
1500.0540,2.234000000e-07,2.382000000e-07,2.296000000e-07,2.219000000e-07
1500.0550,2.234000000e-07,2.382000000e-07,2.301000000e-07,2.211000000e-07
1500.0560,2.232000000e-07,2.379000000e-07,2.306000000e-07,2.205000000e-07
1500.0570,2.232000000e-07,2.377000000e-07,2.309000000e-07,2.201000000e-07
1500.0580,2.234000000e-07,2.377000000e-07,2.320000000e-07,2.198000000e-07
1500.0590,2.234000000e-07,2.377000000e-07,2.323000000e-07,2.192000000e-07
1500.0600,2.229000000e-07,2.377000000e-07,2.327000000e-07,2.188000000e-07
1500.0610,2.228000000e-07,2.374000000e-07,2.327000000e-07,2.182000000e-07
1500.0620,2.229000000e-07,2.377000000e-07,2.330000000e-07,2.177000000e-07
1500.0630,2.229000000e-07,2.380000000e-07,2.334000000e-07,2.176000000e-07
1500.0640,2.231000000e-07,2.387000000e-07,2.337000000e-07,2.174000000e-07
1500.0650,2.226000000e-07,2.391000000e-07,2.337000000e-07,2.176000000e-07
1500.0660,2.226000000e-07,2.396000000e-07,2.340000000e-07,2.176000000e-07
1500.0670,2.223000000e-07,2.406000000e-07,2.340000000e-07,2.176000000e-07
1500.0680,2.220000000e-07,2.412000000e-07,2.343000000e-07,2.174000000e-07
1500.0690,2.213000000e-07,2.421000000e-07,2.338000000e-07,2.171000000e-07
1500.0700,2.208000000e-07,2.434000000e-07,2.340000000e-07,2.177000000e-07
1500.0710,2.200000000e-07,2.446000000e-07,2.332000000e-07,2.179000000e-07
1500.0720,2.191000000e-07,2.454000000e-07,2.329000000e-07,2.182000000e-07
1500.0730,2.183000000e-07,2.463000000e-07,2.323000000e-07,2.188000000e-07
1500.0740,2.173000000e-07,2.474000000e-07,2.320000000e-07,2.195000000e-07
1500.0750,2.161000000e-07,2.484000000e-07,2.310000000e-07,2.201000000e-07
1500.0760,2.150000000e-07,2.493000000e-07,2.304000000e-07,2.208000000e-07
1500.0770,2.141000000e-07,2.505000000e-07,2.296000000e-07,2.219000000e-07
1500.0780,2.127000000e-07,2.516000000e-07,2.289000000e-07,2.228000000e-07
1500.0790,2.118000000e-07,2.531000000e-07,2.286000000e-07,2.238000000e-07
1500.0800,2.102000000e-07,2.538000000e-07,2.278000000e-07,2.246000000e-07
1500.0810,2.092000000e-07,2.546000000e-07,2.267000000e-07,2.258000000e-07
1500.0820,2.075000000e-07,2.555000000e-07,2.258000000e-07,2.270000000e-07
1500.0830,2.063000000e-07,2.562000000e-07,2.250000000e-07,2.283000000e-07
1500.0840,2.052000000e-07,2.567000000e-07,2.242000000e-07,2.296000000e-07
1500.0850,2.043000000e-07,2.575000000e-07,2.235000000e-07,2.310000000e-07
1500.0860,2.032000000e-07,2.575000000e-07,2.229000000e-07,2.323000000e-07
1500.0870,2.018000000e-07,2.577000000e-07,2.221000000e-07,2.335000000e-07
1500.0880,2.009000000e-07,2.580000000e-07,2.216000000e-07,2.347000000e-07
1500.0890,1.998000000e-07,2.580000000e-07,2.212000000e-07,2.356000000e-07
1500.0900,1.988000000e-07,2.577000000e-07,2.204000000e-07,2.366000000e-07
1500.0910,1.985000000e-07,2.575000000e-07,2.201000000e-07,2.377000000e-07
1500.0920,1.982000000e-07,2.575000000e-07,2.198000000e-07,2.387000000e-07
1500.0930,1.976000000e-07,2.572000000e-07,2.196000000e-07,2.392000000e-07
1500.0940,1.969000000e-07,2.570000000e-07,2.195000000e-07,2.398000000e-07
1500.0950,1.966000000e-07,2.565000000e-07,2.187000000e-07,2.401000000e-07
1500.0960,1.966000000e-07,2.563000000e-07,2.193000000e-07,2.404000000e-07
1500.0970,1.968000000e-07,2.558000000e-07,2.190000000e-07,2.405000000e-07
1500.0980,1.968000000e-07,2.551000000e-07,2.190000000e-07,2.405000000e-07
1500.0990,1.966000000e-07,2.548000000e-07,2.195000000e-07,2.395000000e-07
1500.1000,1.971000000e-07,2.545000000e-07,2.198000000e-07,2.387000000e-07
1500.1010,1.977000000e-07,2.541000000e-07,2.204000000e-07,2.377000000e-07
1500.1020,1.988000000e-07,2.533000000e-07,2.207000000e-07,2.368000000e-07
1500.1030,1.994000000e-07,2.530000000e-07,2.212000000e-07,2.353000000e-07
1500.1040,2.006000000e-07,2.526000000e-07,2.219000000e-07,2.338000000e-07
1500.1050,2.017000000e-07,2.520000000e-07,2.224000000e-07,2.325000000e-07
1500.1060,2.028000000e-07,2.515000000e-07,2.232000000e-07,2.301000000e-07
1500.1070,2.040000000e-07,2.510000000e-07,2.236000000e-07,2.280000000e-07
1500.1080,2.050000000e-07,2.510000000e-07,2.246000000e-07,2.258000000e-07
1500.1090,2.061000000e-07,2.506000000e-07,2.253000000e-07,2.234000000e-07
1500.1100,2.076000000e-07,2.501000000e-07,2.259000000e-07,2.208000000e-07
1500.1110,2.087000000e-07,2.499000000e-07,2.264000000e-07,2.182000000e-07
1500.1120,2.106000000e-07,2.503000000e-07,2.275000000e-07,2.161000000e-07
1500.1130,2.119000000e-07,2.503000000e-07,2.284000000e-07,2.134000000e-07
1500.1140,2.130000000e-07,2.501000000e-07,2.292000000e-07,2.109000000e-07
1500.1150,2.144000000e-07,2.503000000e-07,2.300000000e-07,2.083000000e-07
1500.1160,2.154000000e-07,2.505000000e-07,2.307000000e-07,2.058000000e-07
1500.1170,2.167000000e-07,2.510000000e-07,2.312000000e-07,2.039000000e-07
1500.1180,2.176000000e-07,2.515000000e-07,2.318000000e-07,2.013000000e-07
1500.1190,2.187000000e-07,2.518000000e-07,2.329000000e-07,1.992000000e-07
1500.1200,2.194000000e-07,2.525000000e-07,2.332000000e-07,1.974000000e-07
1500.1210,2.203000000e-07,2.530000000e-07,2.337000000e-07,1.957000000e-07
1500.1220,2.211000000e-07,2.535000000e-07,2.344000000e-07,1.940000000e-07
1500.1230,2.216000000e-07,2.540000000e-07,2.351000000e-07,1.924000000e-07
1500.1240,2.216000000e-07,2.545000000e-07,2.354000000e-07,1.910000000e-07
1500.1250,2.216000000e-07,2.556000000e-07,2.360000000e-07,1.901000000e-07
1500.1260,2.217000000e-07,2.567000000e-07,2.363000000e-07,1.893000000e-07
1500.1270,2.213000000e-07,2.575000000e-07,2.363000000e-07,1.887000000e-07
1500.1280,2.214000000e-07,2.587000000e-07,2.366000000e-07,1.885000000e-07
1500.1290,2.209000000e-07,2.595000000e-07,2.369000000e-07,1.882000000e-07
1500.1300,2.202000000e-07,2.605000000e-07,2.371000000e-07,1.882000000e-07
1500.1310,2.194000000e-07,2.613000000e-07,2.374000000e-07,1.887000000e-07
1500.1320,2.185000000e-07,2.622000000e-07,2.380000000e-07,1.887000000e-07
1500.1330,2.179000000e-07,2.629000000e-07,2.381000000e-07,1.890000000e-07
1500.1340,2.170000000e-07,2.640000000e-07,2.383000000e-07,1.897000000e-07
1500.1350,2.157000000e-07,2.649000000e-07,2.380000000e-07,1.910000000e-07
1500.1360,2.148000000e-07,2.659000000e-07,2.378000000e-07,1.919000000e-07
1500.1370,2.136000000e-07,2.670000000e-07,2.375000000e-07,1.934000000e-07
1500.1380,2.128000000e-07,2.679000000e-07,2.371000000e-07,1.946000000e-07
1500.1390,2.113000000e-07,2.686000000e-07,2.363000000e-07,1.958000000e-07
1500.1400,2.101000000e-07,2.697000000e-07,2.360000000e-07,1.976000000e-07
1500.1410,2.086000000e-07,2.704000000e-07,2.355000000e-07,1.991000000e-07
1500.1420,2.070000000e-07,2.714000000e-07,2.352000000e-07,2.009000000e-07
1500.1430,2.060000000e-07,2.726000000e-07,2.346000000e-07,2.027000000e-07
1500.1440,2.049000000e-07,2.731000000e-07,2.338000000e-07,2.043000000e-07
1500.1450,2.038000000e-07,2.734000000e-07,2.335000000e-07,2.059000000e-07
1500.1460,2.023000000e-07,2.744000000e-07,2.329000000e-07,2.079000000e-07
1500.1470,2.006000000e-07,2.751000000e-07,2.323000000e-07,2.098000000e-07
1500.1480,1.991000000e-07,2.756000000e-07,2.317000000e-07,2.113000000e-07
1500.1490,1.979000000e-07,2.766000000e-07,2.310000000e-07,2.131000000e-07
1500.1500,1.968000000e-07,2.771000000e-07,2.306000000e-07,2.149000000e-07
1500.1510,1.956000000e-07,2.776000000e-07,2.301000000e-07,2.162000000e-07
1500.1520,1.946000000e-07,2.783000000e-07,2.295000000e-07,2.174000000e-07
1500.1530,1.940000000e-07,2.788000000e-07,2.292000000e-07,2.182000000e-07
1500.1540,1.931000000e-07,2.795000000e-07,2.289000000e-07,2.192000000e-07
1500.1550,1.927000000e-07,2.800000000e-07,2.284000000e-07,2.200000000e-07
1500.1560,1.924000000e-07,2.798000000e-07,2.283000000e-07,2.201000000e-07
1500.1570,1.919000000e-07,2.800000000e-07,2.283000000e-07,2.204000000e-07
1500.1580,1.913000000e-07,2.801000000e-07,2.280000000e-07,2.205000000e-07
1500.1590,1.908000000e-07,2.800000000e-07,2.281000000e-07,2.202000000e-07
1500.1600,1.911000000e-07,2.803000000e-07,2.281000000e-07,2.200000000e-07
1500.1610,1.910000000e-07,2.800000000e-07,2.283000000e-07,2.195000000e-07
1500.1620,1.910000000e-07,2.801000000e-07,2.283000000e-07,2.188000000e-07
1500.1630,1.905000000e-07,2.798000000e-07,2.286000000e-07,2.180000000e-07
1500.1640,1.904000000e-07,2.796000000e-07,2.286000000e-07,2.168000000e-07
1500.1650,1.905000000e-07,2.789000000e-07,2.283000000e-07,2.159000000e-07
1500.1660,1.913000000e-07,2.786000000e-07,2.289000000e-07,2.149000000e-07
1500.1670,1.922000000e-07,2.779000000e-07,2.287000000e-07,2.135000000e-07
1500.1680,1.927000000e-07,2.773000000e-07,2.289000000e-07,2.122000000e-07
1500.1690,1.931000000e-07,2.763000000e-07,2.286000000e-07,2.103000000e-07
1500.1700,1.936000000e-07,2.756000000e-07,2.287000000e-07,2.088000000e-07
1500.1710,1.946000000e-07,2.748000000e-07,2.290000000e-07,2.073000000e-07
1500.1720,1.946000000e-07,2.738000000e-07,2.287000000e-07,2.050000000e-07
1500.1730,1.953000000e-07,2.727000000e-07,2.286000000e-07,2.031000000e-07
1500.1740,1.962000000e-07,2.721000000e-07,2.284000000e-07,2.013000000e-07
1500.1750,1.968000000e-07,2.711000000e-07,2.280000000e-07,1.992000000e-07
1500.1760,1.982000000e-07,2.707000000e-07,2.280000000e-07,1.976000000e-07
1500.1770,1.991000000e-07,2.701000000e-07,2.273000000e-07,1.960000000e-07
1500.1780,2.000000000e-07,2.692000000e-07,2.266000000e-07,1.940000000e-07
1500.1790,2.005000000e-07,2.682000000e-07,2.258000000e-07,1.927000000e-07
1500.1800,2.011000000e-07,2.677000000e-07,2.249000000e-07,1.909000000e-07
1500.1810,2.014000000e-07,2.672000000e-07,2.244000000e-07,1.897000000e-07
1500.1820,2.017000000e-07,2.667000000e-07,2.233000000e-07,1.884000000e-07
1500.1830,2.018000000e-07,2.665000000e-07,2.227000000e-07,1.872000000e-07
1500.1840,2.021000000e-07,2.662000000e-07,2.216000000e-07,1.860000000e-07
1500.1850,2.021000000e-07,2.659000000e-07,2.205000000e-07,1.852000000e-07
1500.1860,2.023000000e-07,2.655000000e-07,2.195000000e-07,1.843000000e-07
1500.1870,2.021000000e-07,2.655000000e-07,2.188000000e-07,1.837000000e-07
1500.1880,2.020000000e-07,2.659000000e-07,2.179000000e-07,1.830000000e-07
1500.1890,2.015000000e-07,2.657000000e-07,2.170000000e-07,1.820000000e-07
1500.1900,2.014000000e-07,2.664000000e-07,2.168000000e-07,1.820000000e-07
1500.1910,2.005000000e-07,2.662000000e-07,2.159000000e-07,1.809000000e-07
1500.1920,2.002000000e-07,2.665000000e-07,2.151000000e-07,1.803000000e-07
1500.1930,1.995000000e-07,2.672000000e-07,2.145000000e-07,1.797000000e-07
1500.1940,1.988000000e-07,2.676000000e-07,2.141000000e-07,1.790000000e-07
1500.1950,1.983000000e-07,2.681000000e-07,2.138000000e-07,1.785000000e-07
1500.1960,1.985000000e-07,2.691000000e-07,2.136000000e-07,1.781000000e-07
1500.1970,1.980000000e-07,2.692000000e-07,2.131000000e-07,1.776000000e-07
1500.1980,1.969000000e-07,2.699000000e-07,2.130000000e-07,1.773000000e-07
1500.1990,1.965000000e-07,2.709000000e-07,2.131000000e-07,1.769000000e-07
1500.2000,1.960000000e-07,2.719000000e-07,2.133000000e-07,1.764000000e-07
1500.2010,1.956000000e-07,2.729000000e-07,2.138000000e-07,1.760000000e-07
1500.2020,1.951000000e-07,2.736000000e-07,2.141000000e-07,1.757000000e-07
1500.2030,1.948000000e-07,2.744000000e-07,2.145000000e-07,1.752000000e-07
1500.2040,1.945000000e-07,2.756000000e-07,2.150000000e-07,1.749000000e-07
1500.2050,1.940000000e-07,2.763000000e-07,2.159000000e-07,1.745000000e-07
1500.2060,1.928000000e-07,2.771000000e-07,2.167000000e-07,1.741000000e-07
1500.2070,1.924000000e-07,2.783000000e-07,2.175000000e-07,1.736000000e-07
1500.2080,1.919000000e-07,2.788000000e-07,2.187000000e-07,1.735000000e-07
1500.2090,1.916000000e-07,2.793000000e-07,2.198000000e-07,1.730000000e-07
1500.2100,1.911000000e-07,2.795000000e-07,2.213000000e-07,1.727000000e-07
1500.2110,1.907000000e-07,2.803000000e-07,2.225000000e-07,1.727000000e-07
1500.2120,1.902000000e-07,2.808000000e-07,2.241000000e-07,1.726000000e-07
1500.2130,1.898000000e-07,2.810000000e-07,2.249000000e-07,1.723000000e-07
1500.2140,1.893000000e-07,2.813000000e-07,2.263000000e-07,1.721000000e-07
1500.2150,1.887000000e-07,2.813000000e-07,2.276000000e-07,1.720000000e-07
1500.2160,1.888000000e-07,2.811000000e-07,2.290000000e-07,1.718000000e-07
1500.2170,1.882000000e-07,2.811000000e-07,2.306000000e-07,1.723000000e-07
1500.2180,1.879000000e-07,2.810000000e-07,2.320000000e-07,1.727000000e-07
1500.2190,1.872000000e-07,2.805000000e-07,2.332000000e-07,1.727000000e-07
1500.2200,1.865000000e-07,2.798000000e-07,2.347000000e-07,1.730000000e-07
1500.2210,1.859000000e-07,2.795000000e-07,2.360000000e-07,1.736000000e-07
1500.2220,1.855000000e-07,2.786000000e-07,2.375000000e-07,1.739000000e-07
1500.2230,1.853000000e-07,2.779000000e-07,2.389000000e-07,1.744000000e-07
1500.2240,1.850000000e-07,2.771000000e-07,2.403000000e-07,1.751000000e-07
1500.2250,1.844000000e-07,2.759000000e-07,2.412000000e-07,1.757000000e-07
1500.2260,1.838000000e-07,2.751000000e-07,2.426000000e-07,1.763000000e-07
1500.2270,1.833000000e-07,2.743000000e-07,2.435000000e-07,1.770000000e-07
1500.2280,1.823000000e-07,2.736000000e-07,2.448000000e-07,1.778000000e-07
1500.2290,1.818000000e-07,2.724000000e-07,2.455000000e-07,1.781000000e-07
1500.2300,1.813000000e-07,2.714000000e-07,2.469000000e-07,1.788000000e-07
1500.2310,1.804000000e-07,2.702000000e-07,2.477000000e-07,1.794000000e-07
1500.2320,1.800000000e-07,2.692000000e-07,2.488000000e-07,1.800000000e-07
1500.2330,1.795000000e-07,2.682000000e-07,2.494000000e-07,1.808000000e-07
1500.2340,1.791000000e-07,2.676000000e-07,2.500000000e-07,1.817000000e-07
1500.2350,1.786000000e-07,2.669000000e-07,2.508000000e-07,1.824000000e-07
1500.2360,1.780000000e-07,2.657000000e-07,2.511000000e-07,1.830000000e-07
1500.2370,1.766000000e-07,2.654000000e-07,2.517000000e-07,1.834000000e-07
1500.2380,1.754000000e-07,2.645000000e-07,2.522000000e-07,1.840000000e-07
1500.2390,1.746000000e-07,2.642000000e-07,2.522000000e-07,1.845000000e-07
1500.2400,1.735000000e-07,2.632000000e-07,2.519000000e-07,1.848000000e-07
1500.2410,1.731000000e-07,2.629000000e-07,2.519000000e-07,1.852000000e-07
1500.2420,1.720000000e-07,2.625000000e-07,2.517000000e-07,1.855000000e-07
1500.2430,1.716000000e-07,2.625000000e-07,2.514000000e-07,1.858000000e-07
1500.2440,1.705000000e-07,2.625000000e-07,2.508000000e-07,1.858000000e-07
1500.2450,1.694000000e-07,2.627000000e-07,2.505000000e-07,1.858000000e-07
1500.2460,1.679000000e-07,2.629000000e-07,2.496000000e-07,1.857000000e-07
1500.2470,1.662000000e-07,2.629000000e-07,2.482000000e-07,1.852000000e-07
1500.2480,1.654000000e-07,2.630000000e-07,2.472000000e-07,1.851000000e-07
1500.2490,1.647000000e-07,2.635000000e-07,2.462000000e-07,1.843000000e-07
1500.2500,1.635000000e-07,2.639000000e-07,2.449000000e-07,1.836000000e-07
1500.2510,1.621000000e-07,2.642000000e-07,2.434000000e-07,1.825000000e-07
1500.2520,1.610000000e-07,2.647000000e-07,2.417000000e-07,1.818000000e-07
1500.2530,1.601000000e-07,2.652000000e-07,2.405000000e-07,1.806000000e-07
1500.2540,1.592000000e-07,2.650000000e-07,2.386000000e-07,1.790000000e-07
1500.2550,1.590000000e-07,2.654000000e-07,2.371000000e-07,1.776000000e-07
1500.2560,1.576000000e-07,2.657000000e-07,2.355000000e-07,1.761000000e-07
1500.2570,1.564000000e-07,2.657000000e-07,2.340000000e-07,1.745000000e-07
1500.2580,1.558000000e-07,2.657000000e-07,2.324000000e-07,1.732000000e-07
1500.2590,1.550000000e-07,2.659000000e-07,2.306000000e-07,1.715000000e-07
1500.2600,1.546000000e-07,2.659000000e-07,2.292000000e-07,1.697000000e-07
1500.2610,1.543000000e-07,2.659000000e-07,2.273000000e-07,1.681000000e-07
1500.2620,1.534000000e-07,2.655000000e-07,2.263000000e-07,1.668000000e-07
1500.2630,1.523000000e-07,2.650000000e-07,2.249000000e-07,1.651000000e-07
1500.2640,1.517000000e-07,2.644000000e-07,2.238000000e-07,1.636000000e-07
1500.2650,1.511000000e-07,2.635000000e-07,2.229000000e-07,1.621000000e-07
1500.2660,1.509000000e-07,2.629000000e-07,2.222000000e-07,1.612000000e-07
1500.2670,1.502000000e-07,2.615000000e-07,2.212000000e-07,1.600000000e-07
1500.2680,1.489000000e-07,2.600000000e-07,2.201000000e-07,1.589000000e-07
1500.2690,1.485000000e-07,2.590000000e-07,2.195000000e-07,1.581000000e-07
1500.2700,1.479000000e-07,2.577000000e-07,2.190000000e-07,1.574000000e-07
1500.2710,1.471000000e-07,2.558000000e-07,2.187000000e-07,1.571000000e-07
1500.2720,1.472000000e-07,2.545000000e-07,2.185000000e-07,1.568000000e-07
1500.2730,1.466000000e-07,2.530000000e-07,2.184000000e-07,1.568000000e-07
1500.2740,1.459000000e-07,2.508000000e-07,2.181000000e-07,1.571000000e-07
1500.2750,1.456000000e-07,2.488000000e-07,2.181000000e-07,1.575000000e-07
1500.2760,1.451000000e-07,2.468000000e-07,2.185000000e-07,1.583000000e-07
1500.2770,1.448000000e-07,2.444000000e-07,2.185000000e-07,1.587000000e-07
1500.2780,1.445000000e-07,2.419000000e-07,2.188000000e-07,1.599000000e-07
1500.2790,1.446000000e-07,2.396000000e-07,2.190000000e-07,1.609000000e-07
1500.2800,1.443000000e-07,2.375000000e-07,2.193000000e-07,1.621000000e-07
1500.2810,1.442000000e-07,2.354000000e-07,2.196000000e-07,1.638000000e-07
1500.2820,1.440000000e-07,2.332000000e-07,2.193000000e-07,1.650000000e-07
1500.2830,1.440000000e-07,2.312000000e-07,2.193000000e-07,1.660000000e-07
1500.2840,1.445000000e-07,2.297000000e-07,2.195000000e-07,1.676000000e-07
1500.2850,1.446000000e-07,2.277000000e-07,2.196000000e-07,1.688000000e-07
1500.2860,1.450000000e-07,2.265000000e-07,2.195000000e-07,1.700000000e-07
1500.2870,1.448000000e-07,2.250000000e-07,2.195000000e-07,1.715000000e-07
1500.2880,1.450000000e-07,2.240000000e-07,2.193000000e-07,1.730000000e-07
1500.2890,1.448000000e-07,2.230000000e-07,2.190000000e-07,1.736000000e-07
1500.2900,1.448000000e-07,2.225000000e-07,2.185000000e-07,1.745000000e-07
1500.2910,1.454000000e-07,2.221000000e-07,2.179000000e-07,1.752000000e-07
1500.2920,1.457000000e-07,2.215000000e-07,2.173000000e-07,1.755000000e-07
1500.2930,1.459000000e-07,2.216000000e-07,2.165000000e-07,1.760000000e-07
1500.2940,1.459000000e-07,2.220000000e-07,2.161000000e-07,1.760000000e-07
1500.2950,1.460000000e-07,2.223000000e-07,2.150000000e-07,1.758000000e-07
1500.2960,1.460000000e-07,2.228000000e-07,2.139000000e-07,1.755000000e-07
1500.2970,1.462000000e-07,2.236000000e-07,2.131000000e-07,1.749000000e-07
1500.2980,1.462000000e-07,2.243000000e-07,2.121000000e-07,1.739000000e-07
1500.2990,1.460000000e-07,2.251000000e-07,2.108000000e-07,1.730000000e-07
1500.3000,1.456000000e-07,2.265000000e-07,2.097000000e-07,1.717000000e-07
1500.3010,1.457000000e-07,2.278000000e-07,2.085000000e-07,1.699000000e-07
1500.3020,1.459000000e-07,2.293000000e-07,2.074000000e-07,1.684000000e-07
1500.3030,1.454000000e-07,2.307000000e-07,2.065000000e-07,1.665000000e-07
1500.3040,1.451000000e-07,2.322000000e-07,2.056000000e-07,1.647000000e-07
1500.3050,1.448000000e-07,2.337000000e-07,2.045000000e-07,1.624000000e-07
1500.3060,1.443000000e-07,2.352000000e-07,2.037000000e-07,1.603000000e-07
1500.3070,1.437000000e-07,2.365000000e-07,2.026000000e-07,1.581000000e-07
1500.3080,1.434000000e-07,2.384000000e-07,2.022000000e-07,1.562000000e-07
1500.3090,1.425000000e-07,2.394000000e-07,2.013000000e-07,1.539000000e-07
1500.3100,1.414000000e-07,2.404000000e-07,2.009000000e-07,1.518000000e-07
1500.3110,1.413000000e-07,2.416000000e-07,2.003000000e-07,1.501000000e-07
1500.3120,1.407000000e-07,2.421000000e-07,2.000000000e-07,1.483000000e-07
1500.3130,1.401000000e-07,2.429000000e-07,1.997000000e-07,1.463000000e-07
1500.3140,1.390000000e-07,2.437000000e-07,1.997000000e-07,1.448000000e-07
1500.3150,1.387000000e-07,2.436000000e-07,1.996000000e-07,1.431000000e-07
1500.3160,1.381000000e-07,2.441000000e-07,1.991000000e-07,1.414000000e-07
1500.3170,1.373000000e-07,2.444000000e-07,1.992000000e-07,1.402000000e-07
1500.3180,1.368000000e-07,2.448000000e-07,1.994000000e-07,1.393000000e-07
1500.3190,1.364000000e-07,2.444000000e-07,1.994000000e-07,1.386000000e-07
1500.3200,1.364000000e-07,2.442000000e-07,1.994000000e-07,1.374000000e-07
1500.3210,1.361000000e-07,2.441000000e-07,1.997000000e-07,1.369000000e-07
1500.3220,1.352000000e-07,2.431000000e-07,1.994000000e-07,1.361000000e-07
1500.3230,1.349000000e-07,2.426000000e-07,1.991000000e-07,1.355000000e-07
1500.3240,1.350000000e-07,2.419000000e-07,1.996000000e-07,1.355000000e-07
1500.3250,1.343000000e-07,2.407000000e-07,1.997000000e-07,1.352000000e-07
1500.3260,1.338000000e-07,2.396000000e-07,1.999000000e-07,1.349000000e-07
